date,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
2014-01-01,30.9,22.2,10.5,3.0,26.26,79.75,0.0
2014-01-02,30.9,22.3,10.4,4.6,26.32,81.5,0.0
2014-01-03,31.1,21.1,8.2,3.2,26.2,74.5,0.0
2014-01-04,32.4,22.8,10.6,4.6,27.5,78.25,0.0
2014-01-05,30.6,21.9,7.9,4.4,26.52,80.0,0.0
2014-01-06,31.4,22.2,5.6,3.8,26.4,83.0,0.0
2014-01-07,29.0,22.5,0.0,2.2,25.46,84.5,0.0
2014-01-08,28.8,22.2,2.8,3.2,25.4,79.25,0.0
2014-01-09,31.6,22.0,7.9,3.4,26.16,83.75,0.0
2014-01-10,29.4,22.9,2.4,3.3,26.34,80.5,0.0
2014-01-11,31.0,22.7,4.1,4.4,26.82,79.5,0.0
2014-01-12,29.4,22.0,8.1,4.7,25.84,82.0,0.0
2014-01-13,30.6,21.3,9.1,3.5,26.58,75.0,0.0
2014-01-14,28.1,22.8,5.3,3.5,25.14,86.25,0.0
2014-01-15,30.7,22.1,10.1,4.2,26.52,76.5,0.0
2014-01-16,31.2,22.4,10.5,3.8,26.52,73.5,0.0
2014-01-17,31.0,22.3,10.4,3.2,26.46,78.5,0.0
2014-01-18,30.9,21.9,10.4,3.8,26.42,77.5,0.0
2014-01-19,33.1,21.7,10.9,4.1,27.56,70.5,0.0
2014-01-20,33.8,22.5,10.8,4.0,27.86,67.5,0.0
2014-01-21,32.8,22.7,10.5,3.8,27.64,70.0,0.0
2014-01-22,32.2,22.5,9.4,4.3,27.4,71.75,0.0
2014-01-23,32.2,22.1,10.8,4.2,26.7,78.0,0.0
2014-01-24,32.1,22.2,10.2,3.8,26.54,77.5,0.0
2014-01-25,29.8,22.4,9.5,3.2,25.84,82.5,0.0
2014-01-26,31.6,22.5,7.9,3.8,26.7,76.5,0.0
2014-01-27,31.6,22.5,4.5,3.6,26.5,84.0,0.0
2014-01-28,29.3,22.5,8.3,4.0,26.04,79.5,0.0
2014-01-29,29.9,22.0,8.1,3.4,25.9,81.75,0.0
2014-01-30,28.7,22.2,4.4,4.0,25.66,88.25,0.0
2014-01-31,30.2,22.5,10.3,2.6,26.14,84.25,0.0
2014-02-01,30.8,22.5,10.2,3.0,26.3,82.0,0.0
2014-02-02,30.7,22.3,10.2,2.6,26.3,82.0,0.0
2014-02-03,32.2,23.9,10.2,2.6,26.3,82.0,0.0
2014-02-04,30.6,22.5,10.2,1.8,26.3,82.0,0.0
2014-02-05,31.0,22.9,10.2,1.8,26.3,82.0,0.0
2014-02-06,30.6,22.1,10.2,2.5,26.3,82.0,0.0
2014-02-07,30.6,22.0,10.2,6.0,26.3,82.0,0.0
2014-02-08,29.8,22.5,10.2,2.9,26.3,82.0,0.0
2014-02-09,29.0,22.2,10.2,3.0,26.3,82.0,0.0
2014-02-10,30.1,22.5,10.2,2.8,26.3,82.0,0.0
2014-02-11,28.9,22.0,10.2,3.0,26.3,82.0,0.0
2014-02-12,31.1,22.3,10.2,3.0,26.3,82.0,0.0
2014-02-13,31.0,22.3,10.2,3.0,26.3,82.0,0.0
2014-02-14,31.4,22.6,10.2,3.1,26.3,82.0,0.0
2014-02-15,31.4,22.5,10.2,3.0,26.3,82.0,0.0
2014-02-16,31.0,22.8,10.2,4.1,26.3,82.0,0.0
2014-02-17,31.2,22.6,10.2,3.9,26.3,82.0,0.0
2014-02-18,31.3,22.3,10.2,3.7,26.3,82.0,0.0
2014-02-19,31.0,22.5,10.2,3.0,26.3,82.0,0.0
2014-02-20,30.2,22.2,10.2,3.0,26.3,82.0,0.0
2014-02-21,30.2,23.3,10.2,2.5,26.3,82.0,0.0
2014-02-22,30.4,22.3,10.2,2.5,26.3,82.0,0.0
2014-02-23,29.9,22.3,10.2,2.0,26.3,82.0,0.0
2014-02-24,31.0,22.3,10.2,2.1,26.3,82.0,0.0
2014-02-25,31.9,22.8,10.2,2.3,26.3,82.0,0.0
2014-02-26,31.2,22.5,10.2,3.8,26.3,82.0,0.0
2014-02-27,32.0,22.1,10.2,3.6,26.3,82.0,0.0
2014-02-28,30.6,22.5,10.2,3.4,26.3,82.0,0.0
2014-03-01,30.8,23.1,10.2,2.8,26.3,82.0,0.0
2014-03-02,30.7,23.3,10.2,3.0,26.3,82.0,0.0
2014-03-03,30.8,23.2,10.2,3.2,26.3,82.0,0.0
2014-03-04,30.6,22.3,10.2,3.2,26.3,82.0,0.0
2014-03-05,30.6,22.7,10.2,3.8,26.3,82.0,0.0
2014-03-06,31.2,22.8,10.2,3.6,26.3,82.0,0.0
2014-03-07,31.8,22.5,10.2,4.6,26.3,82.0,0.0
2014-03-08,31.9,22.7,10.2,3.6,26.3,82.0,0.0
2014-03-09,31.8,23.2,10.2,3.2,26.3,82.0,0.0
2014-03-10,32.0,22.8,10.2,1.8,26.3,82.0,0.0
2014-03-11,27.8,22.5,10.2,2.6,26.3,82.0,0.0
2014-03-12,30.4,22.4,10.2,3.4,26.3,82.0,0.0
2014-03-13,29.9,21.6,10.2,4.0,26.3,82.0,0.0
2014-03-14,30.0,22.3,10.2,3.2,26.3,82.0,0.0
2014-03-15,31.1,20.9,10.2,3.6,26.3,82.0,0.0
2014-03-16,31.0,21.4,10.2,3.8,26.3,82.0,0.0
2014-03-17,30.9,22.8,10.2,2.2,26.3,82.0,0.0
2014-03-18,29.8,23.1,10.2,2.8,26.3,82.0,0.0
2014-03-19,29.4,23.1,10.2,5.0,26.3,82.0,0.0
2014-03-20,30.8,23.1,10.2,3.8,26.3,82.0,0.0
2014-03-21,31.6,23.1,10.2,3.0,26.3,82.0,0.0
2014-03-22,30.8,23.1,10.2,3.0,26.3,82.0,0.0
2014-03-23,31.4,23.1,10.2,3.0,26.3,82.0,0.0
2014-03-24,32.0,23.1,10.2,4.2,26.3,82.0,0.0
2014-03-25,31.6,23.1,10.2,3.1,26.3,82.0,0.0
2014-03-26,31.4,23.1,10.2,2.8,26.3,82.0,0.0
2014-03-27,32.2,23.1,10.2,4.2,26.3,82.0,0.0
2014-03-28,29.9,23.1,10.2,1.6,26.3,82.0,0.0
2014-03-29,31.6,23.1,10.2,3.0,26.3,82.0,0.0
2014-03-30,31.2,23.1,10.2,3.8,26.3,82.0,0.0
2014-03-31,29.9,20.2,0.0,3.3,26.06,78.0,0.0
2014-04-01,31.7,22.7,9.3,4.0,26.68,81.75,0.0
2014-04-02,32.0,22.7,7.2,3.4,26.98,77.5,0.0
2014-04-03,30.5,23.4,7.2,3.4,26.98,77.5,0.0
2014-04-04,31.6,23.3,7.2,3.2,26.98,77.5,0.0
2014-04-05,31.4,23.0,7.2,3.9,26.98,77.5,0.0
2014-04-06,29.9,21.9,7.2,4.1,26.98,77.5,0.0
2014-04-07,30.6,22.0,7.2,3.0,26.98,77.5,0.0
2014-04-08,33.1,23.9,7.2,3.4,26.98,77.5,0.0
2014-04-09,32.6,23.4,7.2,1.6,26.98,77.5,0.0
2014-04-10,32.1,23.5,7.2,3.1,26.98,77.5,0.0
2014-04-11,32.2,23.9,7.2,3.9,26.98,77.5,0.0
2014-04-12,31.9,23.6,7.2,3.8,26.98,77.5,0.0
2014-04-13,31.8,23.8,7.2,3.2,26.98,77.5,0.0
2014-04-14,29.8,21.9,7.2,3.3,26.98,77.5,0.0
2014-04-15,30.6,22.9,7.2,2.9,26.98,77.5,0.0
2014-04-16,29.8,23.3,7.2,3.2,26.98,77.5,0.0
2014-04-17,28.9,21.2,7.2,3.6,26.98,77.5,0.0
2014-04-18,30.9,23.1,7.2,4.4,26.98,77.5,0.0
2014-04-19,31.7,23.7,7.2,3.5,26.98,77.5,0.0
2014-04-20,33.6,23.9,7.2,3.7,26.98,77.5,0.0
2014-04-21,30.0,23.1,7.2,2.6,26.98,77.5,0.0
2014-04-22,29.4,22.8,7.2,2.0,26.98,77.5,0.0
2014-04-23,30.6,23.2,7.2,2.0,26.98,77.5,0.0
2014-04-24,31.4,23.7,7.2,3.0,26.98,77.5,0.0
2014-04-25,29.8,22.0,7.2,4.1,26.98,77.5,0.0
2014-04-26,31.0,22.3,7.2,3.1,26.98,77.5,0.0
2014-04-27,31.8,23.1,7.2,3.3,26.98,77.5,0.0
2014-04-28,28.8,23.2,7.2,2.1,26.98,77.5,0.0
2014-04-29,27.9,20.5,7.2,3.6,26.98,77.5,0.0
2014-04-30,27.2,22.7,7.2,3.8,26.54,88.0,0.0
2014-05-01,28.1,22.4,7.2,3.2,26.54,88.0,0.0
2014-05-02,26.6,20.6,7.2,2.8,23.76,91.25,0.0
2014-05-03,29.5,23.5,3.4,1.9,25.4,92.5,0.0
2014-05-04,28.6,22.3,4.2,1.5,24.62,86.0,0.0
2014-05-05,27.4,20.6,1.5,1.8,24.32,84.25,0.0
2014-05-06,28.8,21.8,0.4,3.0,25.32,90.5,0.0
2014-05-07,27.0,21.9,5.1,3.4,24.14,93.25,0.0
2014-05-08,30.0,22.2,7.5,2.6,25.4,87.5,0.0
2014-05-09,29.8,23.4,4.1,2.0,25.92,87.5,0.0
2014-05-10,28.9,21.9,8.0,4.0,25.68,81.25,0.0
2014-05-11,29.3,22.2,7.1,3.1,25.88,81.0,0.0
2014-05-12,29.4,22.5,2.5,2.7,25.42,88.5,0.0
2014-05-13,27.0,21.8,0.0,2.0,24.36,92.75,0.0
2014-05-14,27.6,22.7,0.0,1.2,25.1,95.5,0.0
2014-05-15,29.8,22.3,4.9,2.2,25.54,84.75,0.0
2014-05-16,29.8,23.3,9.8,2.6,26.14,82.25,0.0
2014-05-17,29.7,22.9,9.4,2.8,25.12,84.75,0.0
2014-05-18,29.9,22.7,9.9,3.7,25.44,79.5,0.0
2014-05-19,29.6,22.4,9.2,3.3,26.12,80.25,0.0
2014-05-20,29.3,22.1,9.7,3.1,25.74,83.0,0.0
2014-05-21,28.6,22.3,4.6,2.1,25.22,88.25,0.0
2014-05-22,29.6,22.2,7.1,2.9,25.64,80.75,0.0
2014-05-23,29.9,22.4,2.8,3.0,25.66,83.75,0.0
2014-05-24,29.0,22.5,10.3,3.1,25.44,82.5,0.0
2014-05-25,30.6,21.9,10.2,3.5,26.26,82.25,0.0
2014-05-26,29.8,22.5,9.9,4.0,26.06,81.25,0.0
2014-05-27,30.0,22.7,6.2,4.4,25.94,83.0,0.0
2014-05-28,29.8,22.5,1.6,2.4,25.06,93.5,0.0
2014-05-29,30.0,22.5,5.2,2.8,26.18,80.5,0.0
2014-05-30,29.8,21.9,6.6,3.4,25.86,79.75,0.0
2014-05-31,27.3,21.9,0.9,3.1,24.8,89.25,0.0
2014-06-01,30.0,23.0,8.5,3.9,26.32,81.0,0.0
2014-06-02,29.8,23.5,9.8,3.0,25.3,85.75,0.0
2014-06-03,30.6,22.7,7.3,2.2,25.5,78.0,0.0
2014-06-04,31.0,22.9,7.1,2.8,25.82,82.0,0.0
2014-06-05,31.0,22.0,9.3,3.0,25.68,86.5,0.0
2014-06-06,31.6,22.8,9.3,3.2,26.44,83.0,0.0
2014-06-07,29.6,22.1,6.0,4.4,26.42,78.75,0.0
2014-06-08,29.8,23.1,9.0,2.8,25.7,87.25,0.0
2014-06-09,29.8,22.2,8.0,2.2,25.32,88.0,0.0
2014-06-10,29.0,22.1,0.5,2.0,24.86,92.75,0.0
2014-06-11,29.6,22.3,6.9,2.0,25.14,87.0,0.0
2014-06-12,28.2,23.0,5.7,2.2,25.16,87.75,0.0
2014-06-13,28.6,21.9,7.6,3.2,25.04,89.0,0.0
2014-06-14,29.4,22.1,1.9,2.9,26.1,81.0,0.0
2014-06-15,27.9,22.5,2.5,1.3,24.72,90.5,0.0
2014-06-16,28.2,22.5,7.1,2.6,25.18,88.5,0.0
2014-06-17,29.7,22.4,1.3,3.8,25.34,89.5,0.0
2014-06-18,29.2,22.4,6.1,4.0,25.44,87.25,0.0
2014-06-19,30.0,22.3,8.0,1.8,25.58,86.5,0.0
2014-06-20,28.4,22.2,7.9,1.6,24.96,86.0,0.0
2014-06-21,28.0,22.0,6.4,2.8,24.84,87.0,0.0
2014-06-22,26.6,21.1,7.3,3.0,24.06,84.5,0.0
2014-06-23,28.4,21.7,6.2,2.4,25.28,83.25,0.0
2014-06-24,26.6,21.7,0.3,1.2,23.38,95.25,0.0
2014-06-25,27.9,20.3,6.5,2.0,23.84,86.5,0.0
2014-06-26,25.6,22.3,1.2,1.9,23.58,91.5,0.0
2014-06-27,28.2,22.1,2.7,1.3,24.5,87.75,0.0
2014-06-28,29.8,22.1,8.2,3.3,25.14,82.25,0.0
2014-06-29,27.4,22.1,5.8,2.9,24.94,86.5,0.0
2014-06-30,28.8,20.4,10.3,2.6,23.88,84.0,0.0
2014-07-01,28.0,19.8,7.4,3.0,23.36,86.0,0.0
2014-07-02,26.4,22.9,2.4,2.7,24.22,89.0,0.0
2014-07-03,27.6,22.7,7.0,1.7,24.08,89.75,0.0
2014-07-04,27.3,21.8,7.9,2.5,24.1,88.75,0.0
2014-07-05,27.4,20.0,9.5,4.6,23.64,83.25,0.0
2014-07-06,27.7,21.5,8.5,3.2,24.84,81.25,0.0
2014-07-07,29.4,22.3,9.6,3.6,25.22,80.75,0.0
2014-07-08,28.6,21.4,6.2,2.2,24.48,85.5,0.0
2014-07-09,28.4,21.1,7.5,2.4,24.74,83.0,0.0
2014-07-10,27.6,22.7,8.9,1.8,24.26,89.25,0.0
2014-07-11,27.9,19.8,6.7,3.6,23.98,85.0,0.0
2014-07-12,28.9,22.5,4.3,3.0,25.52,82.75,0.0
2014-07-13,28.9,21.9,6.8,3.8,25.0,82.25,0.0
2014-07-14,28.4,22.9,8.1,2.2,25.58,83.75,0.0
2014-07-15,28.2,22.1,2.8,2.4,24.16,89.0,0.0
2014-07-16,28.9,22.0,7.5,3.8,24.54,84.75,0.0
2014-07-17,27.7,21.0,4.4,2.0,23.7,88.75,0.0
2014-07-18,26.8,22.0,1.4,2.1,23.76,89.5,0.0
2014-07-19,27.4,21.6,4.1,3.3,24.4,88.25,0.0
2014-07-20,27.9,23.5,9.9,1.6,25.2,88.0,0.0
2014-07-21,27.8,22.2,7.6,2.3,25.12,83.0,0.0
2014-07-22,27.6,21.8,8.4,1.9,24.72,81.5,0.0
2014-07-23,28.8,23.0,9.0,2.5,24.88,82.0,0.0
2014-07-24,27.3,22.7,2.0,2.5,25.04,84.75,0.0
2014-07-25,27.6,22.3,2.6,1.4,24.3,90.0,0.0
2014-07-26,28.4,21.8,2.6,2.4,25.04,82.5,0.0
2014-07-27,27.0,21.4,3.5,3.3,24.42,86.25,0.0
2014-07-28,28.2,22.9,7.1,3.1,24.82,88.5,0.0
2014-07-29,27.5,22.6,9.4,2.4,24.34,89.0,0.0
2014-07-30,27.7,22.7,7.2,3.0,24.64,88.0,0.0
2014-07-31,27.0,19.6,8.4,2.0,23.08,88.25,0.0
2014-08-01,27.4,20.7,9.6,2.2,24.58,81.75,0.0
2014-08-02,28.2,22.4,7.2,3.1,24.68,88.5,0.0
2014-08-03,27.8,21.8,6.8,2.7,24.8,79.5,0.0
2014-08-04,28.9,22.3,6.8,4.2,25.64,80.75,0.0
2014-08-05,29.2,21.9,8.5,4.4,25.52,80.5,0.0
2014-08-06,30.0,22.3,7.4,3.6,25.68,82.0,0.0
2014-08-07,28.0,22.5,7.4,2.4,25.68,82.0,0.0
2014-08-08,27.8,21.4,7.4,2.2,25.68,82.0,0.0
2014-08-09,25.0,21.8,7.4,2.0,25.68,82.0,0.0
2014-08-10,26.4,19.6,7.4,2.0,25.68,82.0,0.0
2014-08-11,28.0,19.4,7.4,1.4,25.68,82.0,0.0
2014-08-12,27.7,20.1,7.4,2.4,25.68,82.0,0.0
2014-08-13,28.2,22.7,7.4,2.0,25.68,82.0,0.0
2014-08-14,31.6,22.1,7.4,2.2,25.68,82.0,0.0
2014-08-15,29.8,21.9,9.6,3.4,25.14,83.5,0.0
2014-08-16,30.6,22.5,9.7,3.2,25.98,82.5,0.0
2014-08-17,31.4,22.7,7.5,3.7,26.64,75.0,0.0
2014-08-18,30.0,22.9,9.7,3.1,25.94,81.0,0.0
2014-08-19,27.2,22.1,5.1,2.0,23.82,91.0,0.0
2014-08-20,27.4,22.2,7.7,2.8,23.96,90.75,0.0
2014-08-21,24.4,20.0,0.0,1.0,22.38,92.0,0.0
2014-08-22,27.0,19.9,8.1,1.2,23.74,79.75,0.0
2014-08-23,29.1,19.2,3.5,3.5,24.3,78.25,0.0
2014-08-24,29.4,22.0,9.4,2.9,25.28,84.0,0.0
2014-08-25,27.6,22.8,7.9,2.4,24.88,93.75,0.0
2014-08-26,28.4,22.9,9.6,2.4,25.38,83.5,0.0
2014-08-27,28.6,21.6,2.3,2.8,24.32,83.75,0.0
2014-08-28,28.3,21.8,8.1,3.0,24.06,87.0,0.0
2014-08-29,29.1,22.5,9.1,3.0,25.2,86.25,0.0
2014-08-30,29.6,22.1,8.2,3.4,25.62,82.0,0.0
2014-08-31,28.7,22.8,10.1,3.2,25.54,82.5,0.0
2014-09-01,28.6,18.9,5.8,2.7,24.66,84.5,0.0
2014-09-02,29.2,20.5,7.9,2.7,23.9,83.0,0.0
2014-09-03,29.0,20.3,10.6,2.6,24.38,81.75,0.0
2014-09-04,32.4,20.6,7.2,2.6,26.04,78.75,0.0
2014-09-05,29.4,22.6,6.5,3.2,25.72,85.25,0.0
2014-09-06,30.4,20.8,8.1,3.6,25.76,75.0,0.0
2014-09-07,26.9,22.5,0.2,3.3,24.42,84.75,0.0
2014-09-08,27.0,22.3,1.5,2.5,23.9,90.25,0.0
2014-09-09,27.8,21.8,5.2,2.0,24.48,87.5,0.0
2014-09-10,28.2,20.8,8.7,2.2,23.76,87.5,0.0
2014-09-11,28.2,22.0,8.0,2.8,23.76,87.5,0.0
2014-09-12,28.6,22.1,8.7,2.2,24.9,79.0,0.0
2014-09-13,28.4,21.8,6.2,2.8,24.84,89.25,0.0
2014-09-14,27.8,22.5,9.7,2.5,25.02,84.25,0.0
2014-09-15,28.4,21.3,3.5,3.7,24.48,86.25,0.0
2014-09-16,28.8,20.8,7.3,3.0,24.88,84.25,0.0
2014-09-17,28.7,22.7,10.7,3.0,24.8,86.75,0.0
2014-09-18,29.2,21.7,7.0,3.2,24.78,88.75,0.0
2014-09-19,27.4,20.6,0.9,3.6,24.08,85.5,0.0
2014-09-20,29.4,21.8,8.9,3.2,24.86,85.0,0.0
2014-09-21,28.5,21.4,10.5,3.2,24.34,85.25,0.0
2014-09-22,29.6,22.6,9.5,3.5,25.26,83.25,0.0
2014-09-23,29.2,22.3,7.5,2.6,25.54,86.25,0.0
2014-09-24,29.6,22.3,8.6,3.7,25.26,80.0,0.0
2014-09-25,29.4,22.4,10.4,3.7,25.04,81.75,0.0
2014-09-26,29.8,22.5,9.2,2.3,25.54,83.25,0.0
2014-09-27,29.0,22.0,10.5,3.3,25.16,79.75,0.0
2014-09-28,30.0,21.6,10.0,4.1,25.62,78.25,0.0
2014-09-29,31.1,22.7,9.6,3.4,25.78,80.25,0.0
2014-09-30,29.7,20.5,2.8,2.4,24.92,79.75,0.0
2014-10-01,29.4,22.3,9.6,2.8,25.74,84.75,0.0
2014-10-02,30.7,22.3,9.7,2.6,25.96,82.5,0.0
2014-10-03,28.6,21.4,0.0,2.2,24.96,81.0,0.0
2014-10-04,28.6,22.8,5.4,2.9,24.78,88.75,0.0
2014-10-05,27.8,22.1,0.0,2.4,23.9,92.25,0.0
2014-10-06,24.5,20.7,0.0,2.2,22.48,93.25,0.0
2014-10-07,25.9,20.6,0.0,2.6,22.76,88.25,0.0
2014-10-08,27.8,22.3,3.8,2.0,24.58,88.0,0.0
2014-10-09,28.8,20.7,8.3,3.2,24.22,83.25,0.0
2014-10-10,27.8,20.8,3.8,2.8,24.44,83.75,0.0
2014-10-11,29.4,22.3,7.3,2.8,25.06,85.5,0.0
2014-10-12,27.7,21.8,6.9,2.4,24.42,88.5,0.0
2014-10-13,27.9,21.8,8.0,3.0,24.66,83.75,0.0
2014-10-14,29.4,22.3,10.9,3.6,25.46,84.25,0.0
2014-10-15,29.7,22.3,8.0,3.4,25.6,80.5,0.0
2014-10-16,29.8,22.1,5.8,3.0,25.9,81.75,0.0
2014-10-17,29.2,22.5,6.2,3.0,25.78,81.5,0.0
2014-10-18,29.3,22.1,10.4,4.0,25.92,82.75,0.0
2014-10-19,29.6,22.5,10.7,3.8,25.8,80.25,0.0
2014-10-20,29.8,22.1,10.4,3.2,25.62,82.75,0.0
2014-10-21,30.0,22.9,9.6,4.0,25.9,78.75,0.0
2014-10-22,30.0,22.1,10.0,3.0,25.94,84.75,0.0
2014-10-23,29.9,22.1,5.3,2.2,25.76,84.5,0.0
2014-10-24,30.2,22.1,6.4,3.6,26.06,83.5,0.0
2014-10-25,29.6,21.4,11.3,3.1,25.6,80.0,0.0
2014-10-26,31.3,22.0,10.3,3.1,26.32,77.5,0.0
2014-10-27,29.8,22.5,10.3,4.0,26.18,77.75,0.0
2014-10-28,30.4,22.3,7.9,3.0,26.66,78.5,0.0
2014-10-29,30.5,22.3,10.8,3.2,26.88,76.0,0.0
2014-10-30,30.9,22.5,10.9,3.1,26.76,78.0,0.0
2014-10-31,33.0,22.9,10.3,4.7,27.04,77.5,0.0
2014-11-01,31.9,22.3,8.6,3.7,26.22,76.75,0.0
2014-11-02,31.6,22.5,4.3,3.3,26.14,82.5,0.0
2014-11-03,27.4,22.3,2.9,2.6,24.94,86.25,0.0
2014-11-04,30.2,22.4,7.7,1.8,26.36,81.5,0.0
2014-11-05,30.5,22.5,9.3,3.0,26.72,78.25,0.0
2014-11-06,31.4,22.5,7.8,4.3,26.4,79.5,0.0
2014-11-07,28.0,22.7,3.7,3.3,24.98,84.75,0.0
2014-11-08,28.6,22.0,9.0,3.8,25.76,77.75,0.0
2014-11-09,30.4,22.3,6.7,2.4,26.42,81.25,0.0
2014-11-10,31.8,22.4,10.3,1.8,26.6,80.75,0.0
2014-11-11,31.9,22.3,8.5,3.2,26.84,79.0,0.0
2014-11-12,33.0,23.0,10.5,3.7,27.54,72.25,0.0
2014-11-13,31.8,22.5,5.5,4.5,26.98,72.0,0.0
2014-11-14,31.0,22.9,10.0,3.6,26.54,70.25,0.0
2014-11-15,30.9,22.2,10.6,3.6,26.18,77.5,0.0
2014-11-16,33.1,23.7,8.6,4.0,27.84,71.75,0.0
2014-11-17,33.0,23.2,5.2,4.0,27.56,73.25,0.0
2014-11-18,32.4,22.2,3.5,3.4,26.24,87.25,0.0
2014-11-19,31.4,22.7,1.1,3.0,26.02,86.5,0.0
2014-11-20,30.2,22.7,6.5,3.4,26.46,78.5,0.0
2014-11-21,32.2,22.3,9.2,3.0,27.38,71.75,0.0
2014-11-22,31.9,22.9,9.0,3.6,27.16,74.0,0.0
2014-11-23,31.7,22.4,9.5,3.4,26.92,74.75,0.0
2014-11-24,31.2,22.3,9.7,4.0,26.42,81.25,0.0
2014-11-25,31.2,22.4,7.7,3.0,26.52,80.5,0.0
2014-11-26,32.4,22.7,7.5,3.5,27.18,75.75,0.0
2014-11-27,29.6,22.3,6.5,3.1,26.14,79.75,0.0
2014-11-28,29.6,22.1,3.6,2.6,25.78,84.25,0.0
2014-11-29,31.2,22.4,8.0,3.0,26.24,80.25,0.0
2014-11-30,31.1,22.2,8.0,3.1,26.38,80.25,0.0
2014-12-01,33.2,20.6,9.5,4.1,27.0,66.0,0.0
2014-12-02,32.0,22.1,9.5,3.2,26.88,73.0,0.0
2014-12-03,28.9,21.9,2.3,3.8,26.0,72.0,0.0
2014-12-04,29.8,22.3,5.3,2.6,26.14,84.75,0.0
2014-12-05,30.8,22.6,8.8,3.2,26.8,76.25,0.0
2014-12-06,31.0,22.3,9.4,2.6,26.82,76.5,0.0
2014-12-07,31.8,22.7,9.4,3.7,27.12,73.75,0.0
2014-12-08,32.6,22.6,7.1,3.9,27.16,71.5,0.0
2014-12-09,31.9,22.8,5.3,3.1,27.06,74.0,0.0
2014-12-10,30.6,22.3,7.8,3.0,26.7,78.5,0.0
2014-12-11,31.1,22.5,8.9,3.0,25.88,79.75,0.0
2014-12-12,30.4,22.3,8.6,3.2,26.74,78.0,0.0
2014-12-13,30.6,22.0,7.2,3.7,26.22,77.75,0.0
2014-12-14,31.3,22.1,9.6,3.1,26.38,77.5,0.0
2014-12-15,30.4,22.3,6.1,3.8,26.66,83.0,0.0
2014-12-16,30.6,22.4,3.8,2.5,26.92,76.0,0.0
2014-12-17,30.4,22.1,0.5,4.3,25.78,81.25,0.0
2014-12-18,29.9,22.8,0.5,3.0,25.5,82.0,0.0
2014-12-19,31.0,22.3,6.7,3.0,26.42,78.5,0.0
2014-12-20,30.0,21.9,8.6,3.6,26.26,75.25,0.0
2014-12-21,29.8,22.1,8.3,2.4,26.02,76.5,0.0
2014-12-22,31.6,22.5,7.7,3.2,25.9,83.0,0.0
2014-12-23,29.8,22.8,2.4,2.6,25.8,82.0,0.0
2014-12-24,31.0,22.8,9.5,3.2,26.28,76.75,0.0
2014-12-25,33.0,22.1,8.7,4.2,26.66,77.5,0.0
2014-12-26,31.3,21.9,7.4,4.2,26.06,78.75,0.0
2014-12-27,33.6,22.7,7.9,3.2,27.2,77.0,0.0
2014-12-28,30.6,22.5,8.5,3.0,26.62,76.5,0.0
2014-12-29,29.9,22.2,8.7,3.2,26.46,72.0,0.0
2014-12-30,30.4,22.5,3.9,3.0,26.42,77.75,0.0
2014-12-31,31.6,22.3,7.8,3.2,26.82,78.75,0.0
